user,fecha,location,tweet,columna_traducida,TextBlob,compound
2BHighMenorca,2019-10-16 15:11:33,Menorca,"RT @FederacionFAC: 📽 #ErrejónEH  @ierrejon sobre la legalización del #cannabis: “Nos nos deberíamos cerrar, lo están haciendo algunos de lo…",  federacionfac     errejneh  ierrejon on the legalization of  cannabis  we should close  some of what they are doing,positive,0.0
fraliria,2019-10-16 15:09:28,"Madrid, España","RT @MasPais_Es: 📺 Esta noche a las 21:30, @ierrejon estará en directo en @El_Hormiguero.

📲 Podrás seguirlo en directo aquí: https://t.co/Q…",  maspais es   tonight at     ierrejon will be live at  el hormiguero   you can follow it live here     t co q,positive,0.0
_alejandry_,2019-10-16 15:08:46,"Madrid, Comunidad de Madrid","RT @MasPais_Es: 🎥 Las pensiones tienen que estar blindadas en la Constitución:

1️⃣ Los reformas laborales han creado sueldos precarios…",  maspais es   pensions must be shielded in the constitution   labor reforms have created precarious salaries    ,positive,0.25
Vecina_Erre,2019-10-16 15:08:22,"Madrid, España",RT @EmilioDelgadoOr: Me parece bien que haya quien busque políticos que tensionen. Yo a estas alturas prefiero gente que tenga ideas claras…,  emiliodelgadoor  it seems good to me that there are those who look for politicians who stress  at this point i prefer people who have clear ideas    ,positive,0.4019
Vecina_Erre,2019-10-16 15:08:15,"Madrid, España","RT @Guille_uhp: Primero el país, luego las siglas.

Todas las encuestas dicen que va a volver haber mayoría progresista. La duda es si esta…",  guille uhp  first the country  then the acronym  all the polls say that there will be a progressive majority again  the question is whether this    ,positive,0.0
MasMadridVikal,2019-10-16 15:05:41,,"RT @aisha_sow: El #LegadoCarmena nos muestra una forma diferente de hacer política.

@ierrejon ha explicado que hay una manera distinta de…",  aisha sow  the  legadocarmena shows us a different way of doing politics   ierrejon has explained that there is a different way of    ,positive,0.0
MasMadridVikal,2019-10-16 15:05:21,,"RT @MasHortaleza: La gente más humilde es la gente que más necesita un gobierno.
Si alguien tiene dudas, que compruebe nuestros hechos. 
En…",  mashortaleza  the humblest people are the people who most need a government  if anyone has doubts  check our facts  in,positive,-0.296
MasMadridVikal,2019-10-16 15:03:38,,"RT @MasPais_Es: ""Las pensiones como mínimo todos los años tienen que subir lo que suban los precios: y esto debe estar reflejado en la Cons…",  maspais es   quot pensions at least every year have to go up as prices rise  and this should be reflected in the cons,negative,0.0
joues8,2019-10-16 15:03:06,La Terreta,"RT @MasPais_Es: 🎥 Las pensiones tienen que estar blindadas en la Constitución:

1️⃣ Los reformas laborales han creado sueldos precarios…",  maspais es   pensions must be shielded in the constitution   labor reforms have created precarious salaries    ,positive,0.25
JCJ08,2019-10-16 14:55:43,España,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
lolacamdo1,2019-10-16 14:55:41,,"RT @hugomabarca: Fabuloso @ierrejon en #ErrejonEH respondiendo a la enorme hostilidad con argumentos, amabilidad y propuesta.",  hugomabarca  fabulous  ierrejon in  errejoneh responding to the enormous hostility with arguments  kindness and proposal ,positive,0.0516
PureSportsTF,2019-10-16 14:53:42,,"RT @MasRetiro_: Estoy orgulloso de ser coherente con mis ideas, he aprendido que lo fundamental es la política útil y es la que tiene la ca…",  masretiro   i am proud to be consistent with my ideas  i have learned that the fundamental thing is the useful policy and it is the one that has the ca,positive,0.7184
claudiagcbell,2019-10-16 14:52:37,,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
CarlosOettel,2019-10-16 14:52:36,"Madrid, España","RT @MAMariscal3: #ErrejónEH
—Pablo, cuando sea mayor voy a legalizar la marihuana.
—Y yo voy a comprarme un chalet.
—Jajajajaja.
—Pasa el p…",       errejneh  pablo  when i grow up i am going to legalize marijuana   quot and i   m going to buy a villa  quot   hahaha  pass the p    ,positive,0.5574
begonys,2019-10-16 14:51:10,España,RT @FormulaTV: Jordi Évole lanza una pulla a Errejón: 'La izquierda solo está unida en la cárcel' #ErrejónEH https://t.co/vXaISq4H1J https:…,  formulatv  jordi vole throws a pulla at errejn     the left is only united in the jail      errejneh    t co   ,negative,0.4215
Martn37830626,2019-10-16 14:49:15,,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
kini12marbella,2019-10-16 14:46:44,,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
FVallekas,2019-10-16 14:45:00,,"RT @PaulMacca14: #ErrejonEH ""Yo cuando digo Más País digo Más España"" . Claro que sí, Iñigo....El problema es que vas a apoyar a los que co…",      errejoneh  quot when i say more country i say more spain quot   of course  iigo      the problem is that you are going to support those who co    ,positive,0.0
Methrush__,2019-10-16 14:43:41,"A Coruña, España","RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
LaPreeeensa,2019-10-16 14:40:55,"Community of Madrid, Spain","RT @MasPais_Es: ""Lo fundamental es la política útil. Hay que llegar a acuerdos con quienes no piensan igual que tú. Lo que he aprendido en…",  maspais es   quot the fundamental thing is the useful policy  we must reach agreements with those who do not think like you  what i have learned in    ,positive,0.457
AgusAbietar,2019-10-16 14:40:20,"Albacete - Spain, UE.",RT @Mario93_SG: Errejón no aporta nada a la política española. Pero nada es nada. Sus propuestas son las de Podemos. Ha creado un partido p…,    sg  errejn does not contribute anything to spanish politics  but nothing is nothing  his proposals are those of podemos  you have created a match for,positive,0.3612
alexpolinomio,2019-10-16 14:39:59,,"RT @Atlante_85: Por fin se hablan de medidas para q España sea potencia en innovación, empleo y conciliación familiar. Enhorabuena!! @ierre…",   atlante   finally we talk about measures for spain to be a power in innovation  employment and family reconciliation  congratulations     pierre    ,positive,0.7579
Vecina_Erre,2019-10-16 14:38:17,"Madrid, España","RT @MasPais_Es: 💯Primero, el país | @ierrejon en @El_Hormiguero #ErrejónEH https://t.co/PRYljMAv2X",  maspais es  first  the country    ierrejon in  el hormiguero   errejneh    t co ,positive,0.0
YurenaRh,2019-10-16 14:37:42,Canarias,RT @Mas_Canarias_: Sin medias tintas. Votar a @MasPais_Es es la única garantía de depositar el voto en favor de un gobierno progresista. Lo…,  mas canarias   without half measures  voting  maspais es is the only guarantee of depositing the vote in favor of a progressive government  the,negative,0.5719
PureSportsTF,2019-10-16 14:32:19,,"RT @Carlos29_SA: La derecha siempre ataca asustando, mediante invenciones catastróficas, para que finalmente el voto vaya a quienes están e…",    sa  the right always attacks frightening  through catastrophic inventions  so that the vote will finally go to those who are    ,negative,-0.8519
begonys,2019-10-16 14:30:52,España,"RT @PaulMacca14: #ErrejonEH ""Yo cuando digo Más País digo Más España"" . Claro que sí, Iñigo....El problema es que vas a apoyar a los que co…",      errejoneh  quot when i say more country i say more spain quot   of course  iigo      the problem is that you are going to support those who co    ,positive,0.0
angalvar,2019-10-16 14:27:12,Madrid,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
male31051,2019-10-16 14:25:53,"Salamanca, Castilla y León","RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
RMasicam,2019-10-16 14:24:44,"Córdoba, España","RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
KikePePa,2019-10-16 14:21:49,"Madrid, Comunidad de Madrid","RT @MasPais_Es: 🎥 Las pensiones tienen que estar blindadas en la Constitución:

1️⃣ Los reformas laborales han creado sueldos precarios…",  maspais es   pensions must be shielded in the constitution   labor reforms have created precarious salaries    ,positive,0.25
FernandoBroncan,2019-10-16 14:17:43,,"RT @miguelenlared: ¿Me lo parece, o es la 1ª vez en esta campaña q se presenta un modelo económico de país integral y coherente, para debat…",  miguelenlared  do i think so  or is it the first time in this campaign that a comprehensive and coherent country economic model is presented  for debate,positive,0.25
tommymp5,2019-10-16 14:17:00,Torrejón de Ardoz,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
JuanCar09825733,2019-10-16 14:16:37,Distrito De Hortaleza,"RT @MariaJamardoC: ""En Venezuela algunas libertades se respetan porque la oposición da ruedas de prensa y eso en las dictaduras no pasa. Pe…",  mariajamardoc   quot in venezuela some freedoms are respected because the opposition gives press conferences and that in dictatorships does not happen  pe    ,positive,0.6486
fioranello1,2019-10-16 14:16:27,Comune di Roma,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
joseph_cricket,2019-10-16 14:14:44,En algún lugar de un gran país,Esperando con impaciencia a que @El_Hormiguero publique los datos de audiencia del programa con #ErrejonEH (… https://t.co/mpasUfaG2w,looking forward to  el hormiguero publish the audience data of the program with  errejoneh      t co ,positive,0.0
CarmenL12649528,2019-10-16 14:14:21,"Madrid, Comunidad de Madrid",RT @MasVallecas: 🎥Manuela Carmena marca el camino a seguir. En Madrid se redujo la deuda un 50% y se se aumentó la inversión en servicios s…,  masvallecas  uelamanuela carmena marks the way forward  in madrid  the debt was reduced by   and the investment in services was increased,positive,-0.1027
Apocomecaigo,2019-10-16 14:10:35,,RT @miguelenlared: …y sin embargo algunos siguieron afirmando (y siguen) contra toda evidencia esas falacias. Aquí traté de desmontarlas. M…,  miguelenlared      and yet some continued to affirm  and continue  against all evidence these fallacies  here i tried to disassemble them  m    ,positive,0.0
tonigar26487909,2019-10-16 14:10:34,,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
Apocomecaigo,2019-10-16 14:10:08,,"RT @miguelenlared: Cuando Íñigo se presentó en Madrid, muchos sondeos tempranos decían que sacaría poquito, que perjudicaría al bloque prog…",  miguelenlared  when igo showed up in madrid  many early polls said he would take out a little  which would harm the prog,positive,-0.5
Apocomecaigo,2019-10-16 14:09:06,,RT @lordelacebolla: La legalización de la mariguana es una cuestión de regular por salud y por cuestiones fiscales. Nos cargamos las mafias…,  lordelacebolla  the legalization of marijuana is a matter of regulating health and tax issues  we loaded the mafias    ,positive,0.0258
22_dur,2019-10-16 14:08:33,,"RT @MasHortaleza: La gente más humilde es la gente que más necesita un gobierno.
Si alguien tiene dudas, que compruebe nuestros hechos. 
En…",  mashortaleza  the humblest people are the people who most need a government  if anyone has doubts  check our facts  in,positive,-0.296
PasMolla,2019-10-16 14:07:36,Elx,"RT @MasPais_Es: 🎥 El 28A hicimos nuestro trabajo, fuimos a votar para que España tuviera un gobierno progresista. 

No podemos permitir que…",  maspais es   on  we did our job  we went to vote for spain to have a progressive government  we cannot allow    ,positive,-0.1695
22_dur,2019-10-16 14:05:32,,RT @JoseArroyoRios: Votar a Más País es garantizar el diálogo para conseguir un Gobierno progresista 💚 #ErrejónEH https://t.co/htJJvsTFbL,  josearroyorios  voting for more country is to guarantee dialogue to achieve a progressive government    errejneh    t co htjjvstfbl,positive,0.25
mariaredondo18,2019-10-16 14:04:54,,"RT @maspaisjoven: El trabajo precario de la gente joven no puede sustentar las pensiones de una sociedad cada vez más envejecida.

Necesita…",  maspaisjoven  the precarious work of young people cannot support the pensions of an increasingly aging society  needs to,positive,-0.3089
mafaldaolivia,2019-10-16 14:04:32,,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
luisaherreromo1,2019-10-16 14:04:12,bilbao,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
22_dur,2019-10-16 14:03:54,,"RT @miguelenlared: ¿Me lo parece, o es la 1ª vez en esta campaña q se presenta un modelo económico de país integral y coherente, para debat…",  miguelenlared  do i think so  or is it the first time in this campaign that a comprehensive and coherent country economic model is presented  for debate,positive,0.25
d_dongui,2019-10-16 14:01:13,,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
Apocomecaigo,2019-10-16 14:01:13,,RT @JoseArroyoRios: Votar a Más País es garantizar el diálogo para conseguir un Gobierno progresista 💚 #ErrejónEH https://t.co/htJJvsTFbL,  josearroyorios  voting for more country is to guarantee dialogue to achieve a progressive government    errejneh    t co htjjvstfbl,positive,0.25
carpicassa,2019-10-16 14:01:02,,RT @FormulaTV: Jordi Évole lanza una pulla a Errejón: 'La izquierda solo está unida en la cárcel' #ErrejónEH https://t.co/vXaISq4H1J https:…,  formulatv  jordi vole throws a pulla at errejn     the left is only united in the jail      errejneh    t co   ,negative,0.4215
sailorman0902,2019-10-16 14:00:43,,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
jorperfer,2019-10-16 13:59:25,,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
franxgm,2019-10-16 13:57:25,EE.UU.,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
joseJim29925153,2019-10-16 13:57:19,"Las Palmas de Gran Canaria, Es","RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
M94813400,2019-10-16 13:57:19,,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
AntonioKatxopo,2019-10-16 13:54:48,Madrid,"RT @PaulMacca14: #ErrejonEH ""Yo cuando digo Más País digo Más España"" . Claro que sí, Iñigo....El problema es que vas a apoyar a los que co…",      errejoneh  quot when i say more country i say more spain quot   of course  iigo      the problem is that you are going to support those who co    ,positive,0.0
22_dur,2019-10-16 13:54:47,,"RT @MasPais_Es: 🌍 ""No lleguemos tarde a afrontar el cambio climático. La transición ecológica puede crear mucho empleo verde en nuestro paí…",  maspais es    quot let   s not be late to face climate change  the ecological transition can create a lot of green jobs in our country    ,negative,0.2732
22_dur,2019-10-16 13:54:31,,"RT @MasPais_Es: ""Hoy en España no hay gobierno progresista porque pusieron los intereses de los partidos por delante de los intereses del p…",  maspais es   quot today in spain there is no progressive government because they put the interests of the parties ahead of the interests of the p    ,positive,0.5423
22_dur,2019-10-16 13:54:05,,"RT @MasPais_Es: 🎥 El 28A hicimos nuestro trabajo, fuimos a votar para que España tuviera un gobierno progresista. 

No podemos permitir que…",  maspais es   on  we did our job  we went to vote for spain to have a progressive government  we cannot allow    ,positive,-0.1695
22_dur,2019-10-16 13:53:24,,"RT @MasPais_Es: ""Un país no es rico solo porque haya algunos ricos, sino por tener buenos servicios públicos, buenas infraestructuras, buen…",  maspais es   quot a country is not rich just because there are some rich  but for having good public services  good infrastructure  good    ,positive,0.8633
22_dur,2019-10-16 13:53:02,,RT @MasPais_Es: 🎥Nosotros y nosotras vamos a votar a favor de un gobierno progresista. El resto de partidos políticos tienen que decirnos y…,  maspais es  y we and we are going to vote in favor of a progressive government  the rest of the political parties have to tell us and    ,positive,0.6597
22_dur,2019-10-16 13:52:10,,"RT @MasPais_Es: ""La juventud nos han dado una lección: el cambio climático hay que afrontarlo urgentemente. Nuestro país tiene que llegar p…",  maspais es   quot youth have taught us a lesson  climate change must be addressed urgently  our country has to reach p    ,positive,0.0258
de_tonteria,2019-10-16 13:51:54,,"RT @MariaJamardoC: ""En Venezuela algunas libertades se respetan porque la oposición da ruedas de prensa y eso en las dictaduras no pasa. Pe…",  mariajamardoc   quot in venezuela some freedoms are respected because the opposition gives press conferences and that in dictatorships does not happen  pe    ,positive,0.6486
22_dur,2019-10-16 13:51:47,,"RT @MasPais_Es: ""Las pensiones como mínimo todos los años tienen que subir lo que suban los precios: y esto debe estar reflejado en la Cons…",  maspais es   quot pensions at least every year have to go up as prices rise  and this should be reflected in the cons,negative,0.0
22_dur,2019-10-16 13:51:02,,"RT @MasPais_Es: 🎥 La economía española debe ser productiva por:

👩‍⚕️La formación de los trabajadores y trabajadoras.
🏙️ Las buenas relacio…",  maspais es   the spanish economy must be productive by  training workers   good relationships    ,positive,0.4404
22_dur,2019-10-16 13:50:36,,RT @MasPais_Es: 🎥 El estado del bienestar tiene que ser el colchón que asegure la protección social de los españoles y las españolas en las…,  maspais es   the welfare state has to be the mattress that ensures the social protection of spaniards and spaniards in the,positive,0.0
lordelacebolla,2019-10-16 13:49:52,,RT @MasVallecas: 🎥Manuela Carmena marca el camino a seguir. En Madrid se redujo la deuda un 50% y se se aumentó la inversión en servicios s…,  masvallecas  uelamanuela carmena marks the way forward  in madrid  the debt was reduced by   and the investment in services was increased,positive,-0.1027
22_dur,2019-10-16 13:49:34,,"RT @paulastyping: “Uno primero es leal al país, y luego a las siglas”. 💙 @ierrejon #ErrejónEH https://t.co/4Gl5E5Z0Xf",  paulastyping   quot one is first loyal to the country  and then to the acronym  quot  ierre  ierrejon   errejneh    t co ,positive,0.4767
DaniPodroz,2019-10-16 13:49:13,"Dénia, Alacant, España.",RT @MrJoseRosales: Me ha encantado la visión de @ierrejon  sobre el reto histórico que afronta España: no podemos volver a llegar tarde a e…,  mrjoserosales  i loved the vision of  ierrejon about the historical challenge facing spain  we can   t be late for ae,positive,0.7351
22_dur,2019-10-16 13:48:55,,"RT @MasPais_Es: 🎥 Las pensiones tienen que estar blindadas en la Constitución:

1️⃣ Los reformas laborales han creado sueldos precarios…",  maspais es   pensions must be shielded in the constitution   labor reforms have created precarious salaries    ,positive,0.25
RinsaresRojas,2019-10-16 13:48:00,Cuenca / Madrid,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
22_dur,2019-10-16 13:47:46,,RT @MasPais_Es: 🎥 Manuela Carmena marca el camino a seguir. En Madrid se redujo la deuda un 50% y se se aumentó la inversión en servicios s…,  maspais es  uela manuela carmena marks the way forward  in madrid  the debt was reduced by   and the investment in services was increased,positive,-0.1027
22_dur,2019-10-16 13:47:07,,"RT @MasPais_Es: 💯Primero, el país | @ierrejon en @El_Hormiguero #ErrejónEH https://t.co/PRYljMAv2X",  maspais es  first  the country    ierrejon in  el hormiguero   errejneh    t co ,positive,0.0
22_dur,2019-10-16 13:45:11,,"RT @MasPais_Es: 🎥Necesitamos política útil, aquella que es capaz de llegar a acuerdos, incluso con la gente que no piensa exactamente igual…",  maspais es  we need useful policy  one that is able to reach agreements  even with people who don   t think exactly the same    ,positive,0.6249
LageTorre,2019-10-16 13:43:24,españa,"RT @MasLatina_: 📽 ""Lo del trabajo 4 días a la semana hay que hacerlo con flexibilidad y de acuerdo con las empresas. Trabajando menos traba…",  maslatina     quot the work  days a week must be done flexibly and in accordance with the companies  working less work,negative,0.3182
Orballo10,2019-10-16 13:42:45,,"RT @MelaniaCQ: A ver si hoy le preguntas por sus ingresos fuera de la política , y su vida laboral. #errejóneh",  melaniacq  let   s see if today you ask about his income outside of politics  and his working life    errejneh,positive,0.0
Orballo10,2019-10-16 13:42:36,,RT @eldempel: Entrevista masaje a #ErrejonEH,  eldempel  massage interview with  errejoneh,positive,0.0
Orballo10,2019-10-16 13:42:28,,"RT @JAFFARSG1: A Abascal le preguntó si era fascista, pero a este no le pregunta si es comunista #ErrejonEH",     abascal asked if he was a fascist  but he does not ask if he is a communist  errejoneh,positive,-0.3182
Orballo10,2019-10-16 13:42:06,,RT @BGCasanova: Se le ve muy relajado a Motos. ¿Le va a preguntar por Venezuela y la beca black? #ErrejónEH,  bgcasanova  he looks very relaxed at motorcycles  are you going to ask about venezuela and the black scholarship    errejneh,positive,0.5413
PanzerDieme,2019-10-16 13:41:56,"Madrid, España","RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
LolaRicoMoral1,2019-10-16 13:41:54,,"RT @chiquiricomoral: #ErrejónEH Pablo tienes que llevar al Hormiguero a Nuria Suárez de @RecortesCero, es la única candidata mujer a la pre…",  chiquiricomoral    errejneh pablo you have to take the hormiguero to nuria surez from  recortescero  she is the only woman candidate for the pre,positive,0.0
Jcjimenez81,2019-10-16 13:41:06,"Marbella, España",RT @EmilioDelgadoOr: Me parece bien que haya quien busque políticos que tensionen. Yo a estas alturas prefiero gente que tenga ideas claras…,  emiliodelgadoor  it seems good to me that there are those who look for politicians who stress  at this point i prefer people who have clear ideas    ,positive,0.4019
lete45,2019-10-16 13:39:12,,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
Orballo10,2019-10-16 13:38:38,,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
AntonioJsaezM,2019-10-16 13:37:48,,"RT @agvalledor1: Pues nada, que se acabó el hormiguero #ErrejonEH y se le olvidó a Motos preguntarle por su beca. Y termina diciendo que se…",     well  nothing  that the anthill  errejoneh is over and motos forgot to ask about his scholarship  and he ends up saying that he,positive,0.2732
Apocomecaigo,2019-10-16 13:36:59,,RT @MrJoseRosales: Me ha encantado la visión de @ierrejon  sobre el reto histórico que afronta España: no podemos volver a llegar tarde a e…,  mrjoserosales  i loved the vision of  ierrejon about the historical challenge facing spain  we can   t be late for ae,positive,0.7351
_Marcos_Vicente,2019-10-16 13:36:43,"Parla, España","RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
Apocomecaigo,2019-10-16 13:35:28,,"RT @MasHortaleza: Todos los ciudadanos llegan a acuerdos con quiénes piensan distinto, menos los líderes políticos. Mucha gente se puede pr…",  mashortaleza  all citizens reach agreements with who they think differently  except political leaders  many people can pr,positive,0.296
alexpolinomio,2019-10-16 13:31:11,,"RT @Carlos29_SA: Los avances tecnológicos de este siglo XXI están muy bien, pero... ¿De qué nos sirven si no sabemos sacarles partido como…",    sa  the technological advances of this  century are very good  but     what is the use if we do not know how to take advantage of them as,positive,0.5569
YRgasparin,2019-10-16 13:31:00,,"RT @yedzenia: Venezuela está en una situación que yo no desearía para mi país, dice @ierrejon. Claro, para tu país no, pero bien que sigues…",  yedzenia  venezuela is in a situation that i would not want for my country  says  ierrejon  of course  not for your country  but good that you continue    ,positive,0.5774
agloro80,2019-10-16 13:30:27,,Me comentan que Pablo Motos ayer ponía en duda - en la entrevista a Errejón - lo de poder trabajar 4 días. Él y su… https://t.co/SUCNYdOU82,they tell me that pablo motos yesterday questioned   in the interview with errejn   that he could work  days  he and his        t co ,positive,-0.1027
elAmoMarxista,2019-10-16 13:29:51,Galapagar,"RT @MaxiCuello1977: Hoy el niñato dice:
""Venezuela es un desastre"".

#ErrejonEH
Y hace un año...👇👇👇 https://t.co/H6CfaEKFIW",     today the child says   quot venezuela is a disaster quot    errejoneh and a year ago         t co ,positive,-0.6249
ajfernandez2001,2019-10-16 13:29:26,,"RT @diasasaigonados: No sé si es por la antipatía proverbial que le tengo al saltimbanqui este de las hormigas, pero Errejón está saliendo…",  diasasaigonados  i don   t know if it   s because of the proverbial antipathy that i have to the saltimbanqui this one of the ants  but errejn is leaving,positive,0.0
oskaraldia77,2019-10-16 13:28:15,,RT @SPAINVOTA: Los separatistas le dan una paliza a un ciudadano por apagar el fuego que ellos provocaron #sunamidemocratic #ErrejonEH #ElI…,  spainvota  the separatists beat up a citizen for putting out the fire they caused  sunamidemocratic  errejoneh   eli    ,positive,-0.34
vmezadelc,2019-10-16 13:28:14,,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
AzpiUnderwood,2019-10-16 13:26:31,Esta ventanilla no es,"RT @MAMariscal3: #ErrejónEH
—Pablo, cuando sea mayor voy a legalizar la marihuana.
—Y yo voy a comprarme un chalet.
—Jajajajaja.
—Pasa el p…",       errejneh  pablo  when i grow up i am going to legalize marijuana   quot and i   m going to buy a villa  quot   hahaha  pass the p    ,positive,0.5574
gemaricoperez,2019-10-16 13:26:06,San Vicente del Raspeig,"RT @MariaJamardoC: ""Fumé porros de chaval, como todo el mundo. Pero yo soy más de salado que de dulce"", Errejón dixit. Pues como todo el mu…",  mariajamardoc   quot i smoked kid   s porros  like everyone else  but i   m more salty than sweet  quot  errejn dixit  well  like all the mu    ,positive,0.901
PureSportsTF,2019-10-16 13:26:03,,"RT @MasPais_Es: 🎥 La economía española debe ser productiva por:

👩‍⚕️La formación de los trabajadores y trabajadoras.
🏙️ Las buenas relacio…",  maspais es   the spanish economy must be productive by  training workers   good relationships    ,positive,0.4404
